WKT;id;nom;type;uri
"MULTIPOINT ((901742.484313376 6432442.4406924))";"112467562";Route des Tours du Pleynet;highway#tertiary;http
"MULTIPOINT ((899740.861612679 6438919.09664005))";"114310062";Rochers de Combeauvieux;leisure#sports_centre;http://purl.org/choucas.ign.fr/oor#complexe_sportif
"MULTIPOINT ((899313.286932765 6434587.37054023))";"114600224";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899567.746107129 6435000.6293272))";"114600225";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899034.865091053 6433869.43200947))";"114600226";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899609.997248706 6435693.44558961))";"114600227";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899094.717819255 6434070.41931012))";"114600228";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899487.0865439 6434715.1182931))";"114600229";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899881.734354664 6435629.02649468))";"114600230";;natural#cliff;http://purl.org/choucas.ign.fr/oor#falaise
"MULTIPOINT ((899626.583875407 6434942.68885746))";"114600231";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899496.975186171 6434876.04059498))";"114600232";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((899083.792838283 6433746.32021209))";"114600233";;natural#scree;http://purl.org/choucas.ign.fr/oor#chaos
"MULTIPOINT ((904001.005316954 6433604.79118647))";"1153335949";Col de Soliet;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899076.420788222 6432723.53769421))";"1174735492";Source du Bénitier;natural#spring;http://purl.org/choucas.ign.fr/oor#source
"MULTIPOINT ((902931.862832158 6443753.99891273))";"118381879";GTV;highway#track;http
"MULTIPOINT ((902180.115595682 6444017.77632235))";"118422087";Chemin de Villard-de-Lans au Col Vert;highway#track;http
"MULTIPOINT ((901952.606590664 6432210.14185987))";"1278201610";Bouchier;highway#bus_stop;http
"MULTIPOINT ((900973.331290192 6434371.32728702))";"121698702";L'estive;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((898303.656587264 6439300.7030107))";"1250481414";Hauts Plateaux;highway#bus_stop;http
"MULTIPOINT ((898237.147775156 6439214.13004077))";"1250481444";Les Hauts Plateaux;tourism#hostel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((902083.158004903 6433720.31650636))";"125946728";Chemin du Mas Roux;highway#unclassified;http
"MULTIPOINT ((902941.513638766 6434366.32422604))";"126021652";Chemin de la Chapelle;highway#path;http
"MULTIPOINT ((901706.22140237 6433460.74537943))";"1277537723";Chenevarie;highway#bus_stop;http
"MULTIPOINT ((900794.592435115 6432656.39385127))";"1277537761";;barrier#lift_gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900585.182679524 6432657.41906412))";"1277537913";L'Éterpa;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900368.004213954 6432279.82522079))";"1277538149";Petites Tartiches;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901435.182468604 6433312.17090266))";"1277538153";La Combe;highway#bus_stop;http
"MULTIPOINT ((901847.507186313 6433713.35630298))";"1277960090";Ponteil;highway#bus_stop;http
"MULTIPOINT ((902550.773060253 6433755.10224112))";"1277960209";Maseteyre Château;highway#bus_stop;http
"MULTIPOINT ((899888.491809479 6431058.38112421))";"1278201623";Grands Clots;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900122.737449915 6431359.05250151))";"1278621497";Creuzara;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900264.436750384 6432210.48416378))";"1278621515";Grandes Tartiches;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899677.149717918 6432684.55610364))";"1278621559";Tours du Playnet;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899853.775337159 6432861.68922326))";"1278621622";Champ du Playnet;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900051.558431497 6432318.98373426))";"1278621686";Casse Longue;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899318.297368328 6431994.31223974))";"1278621806";Sous le Pas;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899501.932499571 6432305.67377217))";"1278621815";Sous la Tune de l'Ours;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899183.996056732 6433545.06580361))";"1278621831";Pas Ernadant;mountain_pass#yes;http://purl.org/choucas.ign.fr/oor#col
"MULTIPOINT ((902432.181202426 6435435.88653842))";"1278658150";;barrier#cattle_grid;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((903232.406548127 6435385.86066125))";"1278658209";;barrier#lift_gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((902457.391052081 6435453.59788665))";"1278658298";;barrier#cattle_grid;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899190.524996409 6433543.16348444))";"1279093304";Pas Ernadant;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899014.008970885 6431914.67815582))";"1279093308";Pas Morta;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900842.702058359 6444121.1583641))";"128820118";Impasse de la Moucherolle;highway#unclassified;http
"MULTIPOINT ((900759.106609494 6445034.96095322))";"128820119";Impasse des Anémones;highway#unclassified;http
"MULTIPOINT ((900854.587591702 6444942.01914745))";"128820120";Impasse de la Conterie;highway#unclassified;http
"MULTIPOINT ((900919.26132359 6444090.80200113))";"128820123";Impasse des Roybons;highway#unclassified;http
"MULTIPOINT ((902465.277163006 6439840.34316465))";"1295151088";Les Jaux;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900971.558590346 6439212.92187268))";"1295151091";Carrefour de l'Ours;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900205.416319613 6438729.93392324))";"1295151108";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((903903.528601316 6443141.82759082))";"129627107";Sentier Gobert;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((903922.730488934 6442907.15489994))";"129627108";Sentier Gobert;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((903735.43437685 6442639.20433433))";"129627109";Sentier Gobert;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((903855.466856631 6442750.76384747))";"129627112";Sentier Gobert;highway#path;http
"MULTIPOINT ((903826.457940478 6443055.65383576))";"129627113";Sentier Gobert;highway#path;http
"MULTIPOINT ((900674.874199973 6445114.32386735))";"1297471675";La Molière;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((897074.193913099 6435351.94276921))";"1297696645";Grotte Barnier;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((896971.368336688 6435319.57216159))";"1297696649";;natural#cave_entrance;http://purl.org/choucas.ign.fr/oor#grotte
"MULTIPOINT ((896970.126141028 6435313.97678162))";"1297696685";;natural#spring;http://purl.org/choucas.ign.fr/oor#source
"MULTIPOINT ((900825.043117525 6430825.06720332))";"131325299";Route du Balcon Est;highway#tertiary;http
"MULTIPOINT ((901029.202952018 6432335.59786919))";"131330620";Chemin de Pré Clos;highway#unclassified;http
"MULTIPOINT ((901092.699877121 6432201.72346163))";"131330621";Impasse des Clots;highway#service;http
"MULTIPOINT ((901233.42184067 6432469.81902829))";"131330623";Chemin Serre de l'Ale;highway#service;http
"MULTIPOINT ((901273.172351333 6432413.32116406))";"131330625";Virage de Saint Andéol;highway#unclassified;http
"MULTIPOINT ((901015.851293986 6443217.20010553))";"131609310";Chemin de Frier;highway#unclassified;http
"MULTIPOINT ((904458.477660765 6438647.88297418))";"1322609870";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((904602.176550944 6439030.655864))";"1322760337";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((903590.149946527 6442645.16523566))";"1331352270";;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((902906.03192964 6443608.21860003))";"1331372377";;amenity#water;http://purl.org/choucas.ign.fr/oor#hydrographie
"MULTIPOINT ((904113.33535363 6444646.0984871))";"1332024581";Combe Chaulange;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((903706.931946515 6442612.43365832))";"1332026416";;barrier#gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((903604.74946396 6442651.53317238))";"1332027172";;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((900141.926184769 6441754.60835586))";"135896162";Route de Corrençon;highway#tertiary;http
"MULTIPOINT ((899341.89815035 6436334.76612958))";"135902281";Refuge de la Combe de Fer;building#yes;HTTP
"MULTIPOINT ((900710.70493752 6436223.85696706))";"1361471199";Pas de la Balme;mountain_pass#yes;http://purl.org/choucas.ign.fr/oor#col
"MULTIPOINT ((900489.875455581 6435968.93064309))";"1361471508";;natural#spring;http://purl.org/choucas.ign.fr/oor#source
"MULTIPOINT ((901826.997973362 6433467.77329812))";"1361476017";Laussetaire;place#neighbourhood;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901844.219215726 6433693.13616459))";"1361476020";Le Ponteil;place#locality;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((902625.861606409 6433803.66388912))";"1361476023";Mazeteyre;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((902897.285304898 6433547.14329316))";"1361476036";Morinaire;place#locality;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((899280.606732018 6430628.23320103))";"137892747";Abri de la Peyrouse;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((903899.540597518 6439688.10724775))";"139675659";Arêtes du Gerbier;natural#arete;http://purl.org/choucas.ign.fr/oor#arête
"MULTIPOINT ((903936.266552382 6438666.29068761))";"139675664";;natural#heath;http://purl.org/choucas.ign.fr/oor#lande
"MULTIPOINT ((904005.479383376 6438678.47860861))";"139675665";;natural#heath;http://purl.org/choucas.ign.fr/oor#lande
"MULTIPOINT ((903969.329638497 6438677.16607478))";"139675666";;natural#wood;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((903977.492339945 6433657.91614871))";"1398986222";Col du Soliet;place#locality;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900909.246425422 6444929.88473837))";"1422533096";Auberge les 4 Montagnes;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((900656.078369404 6430345.32386267))";"1445594476";Garneyre;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900772.812828862 6431174.40801558))";"1445594484";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900744.800766235 6431191.50665376))";"1445594485";;amenity#bench;http
"MULTIPOINT ((900809.660560638 6431656.31984117))";"1445605365";Bourg Menu;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900906.54548952 6431879.02777671))";"1445605368";Moneyres;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900791.282538054 6431531.37903715))";"1445605387";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901216.476258975 6432418.10264815))";"1445622863";La Source;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901126.405713921 6432163.38376701))";"1445622864";Les Charreyres;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901102.99903347 6432213.85559069))";"1445622865";Les Charreyres;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901172.064507614 6431961.50221327))";"1445622866";Les Chazeaux;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901012.577501678 6432326.39226189))";"1445622867";Pré Clos;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901305.133480473 6432362.62965897))";"1445628544";Une réserve d'espace;information#board;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901334.552379508 6432360.46987147))";"1445628568";;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((901691.713769359 6432474.82509522))";"1445642993";Larsay;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((902735.086163861 6433971.35305292))";"1445662287";Aire de Mazetaire;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((901413.181891036 6432856.18339132))";"1445662294";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((902359.572749531 6433597.41805805))";"1445662314";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((902970.4775745 6433881.12693514))";"1445662318";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((902733.763518783 6433963.53123121))";"1445662320";;amenity#drinking_water;http://purl.org/choucas.ign.fr/oor#fontaine
"MULTIPOINT ((902915.978785358 6433597.98132399))";"1445665107";Morinaire;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((898262.943953212 6439317.07256574))";"1468012175";;amenity#drinking_water;http://purl.org/choucas.ign.fr/oor#fontaine
"MULTIPOINT ((899685.37091786 6433232.4566359))";"148462878";Balcon Est;highway#path;http
"MULTIPOINT ((898737.423571227 6439642.58427174))";"1491681309";Les Bessonnets;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900626.482714118 6441382.20606576))";"1491711097";Les Bouchards;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((899118.541466021 6439073.17332207))";"1491711109";;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899346.902238955 6436315.34094))";"1491741867";Scialet de la Combe de Fer;natural#cave_entrance;http://purl.org/choucas.ign.fr/oor#grotte
"MULTIPOINT ((900583.565227996 6437481.44110149))";"1495157525";;aerialway#pylon;http://purl.org/choucas.ign.fr/oor#pylône
"MULTIPOINT ((899282.86438501 6430648.91888468))";"1512034960";Abri de la Peyrouse;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900034.039015022 6431086.72614335))";"1512034968";Petits Clots;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((899282.456594171 6430624.68090734))";"1512035119";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901033.369727136 6444524.97638955))";"15862616";Maeva - La Croix Margaut;highway#bus_stop;http
"MULTIPOINT ((901034.297937401 6444442.77693486))";"15862622";;crossing#marked;http
"MULTIPOINT ((900322.667606049 6443807.60666))";"162719262";Chemin du Peuil;highway#unclassified;http
"MULTIPOINT ((898319.076038709 6439250.95996142))";"165382071";Parking du Golf de Corrençon;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((899124.120137842 6438929.79274788))";"165382075";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((902515.433113197 6440959.66504776))";"165483664";Lac du Pré;natural#water;"http://purl.org/choucas.ign.fr/oor#plan_d&apos;eau"
"MULTIPOINT ((902502.620085958 6440603.73412099))";"165483665";;wood#coniferous;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((898745.797652594 6439793.51294234))";"166096321";Résidence Les Myrtilles;highway#service;http
"MULTIPOINT ((898857.278221821 6439554.11122405))";"166096329";Chemin de la Combe du Souillet;highway#unclassified;http
"MULTIPOINT ((900092.657622305 6441176.94592407))";"166141062";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900063.908628711 6441182.8858294))";"166141067";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900174.112221726 6441355.72780675))";"166141068";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900037.271070406 6441157.83936829))";"166141080";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900039.206865111 6441237.70174126))";"166141081";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((898888.947494524 6439138.86714254))";"166331441";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899093.294913151 6439613.0194261))";"166331445";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899328.403399473 6439922.51624472))";"166331446";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899037.376638396 6439690.4981922))";"166331450";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((898466.874102125 6440137.61249347))";"166331452";;natural#tree_row;http://purl.org/choucas.ign.fr/oor#haie
"MULTIPOINT ((898490.789498179 6440064.96549632))";"166331453";;natural#tree_row;http://purl.org/choucas.ign.fr/oor#haie
"MULTIPOINT ((898994.518843873 6439696.53579946))";"166331455";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899092.634270487 6439122.61851173))";"166331460";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((899173.977706852 6439194.6448833))";"166331464";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((898341.388502022 6440186.63654191))";"166331470";;natural#tree_row;http://purl.org/choucas.ign.fr/oor#haie
"MULTIPOINT ((898979.740674513 6439327.60146288))";"166331472";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((898415.714131961 6440069.78878702))";"166331481";;natural#tree_row;http://purl.org/choucas.ign.fr/oor#haie
"MULTIPOINT ((899318.771931667 6440024.95330832))";"166331486";;barrier#hedge;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((900735.580454691 6444111.69859968))";"167328205";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((904635.765287044 6442124.16189753))";"172133403";Balcon Est - GTV;highway#path;http
"MULTIPOINT ((903226.614373897 6444935.1639676))";"1774387081";La Ya;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901771.682278859 6442453.27465425))";"1787226919";Les Glovettes;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900452.06316636 6442231.98879486))";"1787226920";Les Guillets;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901481.300252222 6441842.46027865))";"1787226921";Le Balcon de Villard;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901172.5447514 6441955.46824061))";"1787226922";Les Pouteils;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900872.476382869 6444192.1865123))";"1787339210";;leisure#playground;http://purl.org/choucas.ign.fr/oor#parc
"MULTIPOINT ((903052.05467904 6443782.04815429))";"180310490";Sentier des Parapentistes;highway#path;http
"MULTIPOINT ((900370.880556531 6444797.20502576))";"180313269";;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((900338.825548796 6444857.28721528))";"181616118";Route des Jarrands;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((901320.835458261 6432396.32005547))";"181686061";;amenity#place_of_worship;http://purl.org/choucas.ign.fr/oor#bâtiment_religieux
"MULTIPOINT ((901290.850005875 6432389.58513785))";"181686066";Saint-Andéol;amenity#townhall;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((901129.064665207 6432378.93937846))";"181686119";Pré Clos;building#yes;HTTP
"MULTIPOINT ((898890.8017494 6431106.20886116))";"1826800955";Pas de l'Étoupe;mountain_pass#yes;http://purl.org/choucas.ign.fr/oor#col
"MULTIPOINT ((904281.695825786 6442636.52797313))";"1830647609";Sous le col;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901583.034835306 6444166.75720124))";"1871592561";;amenity#bench;http
"MULTIPOINT ((901114.752979483 6444049.03948264))";"192543327";Parking camping-car (Violettes);tourism#caravan_site;http://purl.org/choucas.ign.fr/oor#camping
"MULTIPOINT ((901662.328185175 6432612.73088116))";"199391391";;cables#3;http://purl.org/choucas.ign.fr/oor#infrastructure_de_transport_par_câble
"MULTIPOINT ((901680.23783689 6432400.87420963))";"199391393";;cables#3;http://purl.org/choucas.ign.fr/oor#infrastructure_de_transport_par_câble
"MULTIPOINT ((900912.421765349 6430963.72213185))";"199391395";;cables#3;http://purl.org/choucas.ign.fr/oor#infrastructure_de_transport_par_câble
"MULTIPOINT ((898962.675529809 6440141.11102535))";"200904755";;leisure#swimming_pool;ttp://purl.org/choucas.ign.fr/oor#piscine
"MULTIPOINT ((898942.543156645 6440078.17005858))";"200904764";Corrençon − Office du Tourisme;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((898134.966134025 6439159.93197305))";"205962504";;piste:difficulty#easy;http
"MULTIPOINT ((902998.004805907 6433828.82963014))";"201235914";;leisure#swimming_pool;ttp://purl.org/choucas.ign.fr/oor#piscine
"MULTIPOINT ((900442.717075563 6444432.6036546))";"201874428";Chemin de l'Écluse;highway#cycleway;http
"MULTIPOINT ((900853.151985215 6444738.60950938))";"2024898559";Villard-de-Lans − Gare Routière;highway#bus_stop;http
"MULTIPOINT ((898124.871924423 6439273.32959741))";"205962485";Chemin de l'Alloubière;highway#track;http
"MULTIPOINT ((898236.001942583 6439047.18411776))";"205962488";;piste:difficulty#novice;http
"MULTIPOINT ((898122.995360784 6438961.96966721))";"205962491";;piste:difficulty#novice;http
"MULTIPOINT ((898161.757479452 6438772.61973307))";"205962493";;piste:difficulty#novice;http
"MULTIPOINT ((898020.206925865 6439232.04880037))";"205962496";;piste:difficulty#easy;http
"MULTIPOINT ((897523.518722085 6438905.62733045))";"205962499";;piste:difficulty#intermediate;http
"MULTIPOINT ((898147.549833425 6438414.35000708))";"205962500";;piste:difficulty#intermediate;http
"MULTIPOINT ((898202.939671485 6438848.96766277))";"205962502";;piste:difficulty#novice;http
"MULTIPOINT ((897799.654625742 6437907.37685331))";"205962506";;piste:difficulty#intermediate;http
"MULTIPOINT ((897962.827897477 6438507.53263243))";"205962512";;piste:difficulty#novice;http
"MULTIPOINT ((897892.945382433 6438818.93451557))";"205962517";;piste:difficulty#novice;http
"MULTIPOINT ((898088.52824548 6439350.93576908))";"205962519";;piste:difficulty#easy;http
"MULTIPOINT ((898157.27161811 6438605.03941696))";"205962529";;piste:difficulty#novice;http
"MULTIPOINT ((897984.569613373 6437959.92436557))";"205962532";;piste:difficulty#intermediate;http
"MULTIPOINT ((897993.618043964 6439278.86238058))";"205962536";;piste:difficulty#easy;http
"MULTIPOINT ((897951.877097328 6437697.81951894))";"205962538";;piste:difficulty#intermediate;http
"MULTIPOINT ((897829.232449357 6438686.17813456))";"205962544";;piste:difficulty#novice;http
"MULTIPOINT ((897935.462602345 6439280.81798128))";"205962547";;piste:difficulty#intermediate;http
"MULTIPOINT ((898208.878977396 6439060.67515317))";"205962549";;piste:difficulty#novice;http
"MULTIPOINT ((900380.702018776 6444136.41009141))";"206851072";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((900391.714053531 6444118.48600308))";"206851073";Pont de l'Essarton;highway#platform;http
"MULTIPOINT ((900323.333324768 6444141.2482352))";"206851074";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((900381.293959055 6444132.70665201))";"206851075";Pont de l'Essarton;highway#platform;http
"MULTIPOINT ((900359.879726802 6444115.15796345))";"206851078";;tunnel#culvert;http://purl.org/choucas.ign.fr/oor#tunnel
"MULTIPOINT ((900333.736736811 6443101.46485454))";"206851910";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((899204.823649641 6438910.03357898))";"206856327";Clos de la Balme;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901733.291125707 6442502.55938691))";"206857209";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901711.695072825 6442500.64939094))";"206857210";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901327.595643116 6442232.44757012))";"206859853";Route des Glovettes;highway#tertiary;http
"MULTIPOINT ((901306.22693182 6441799.48035541))";"206859855";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901414.018797003 6441782.86150041))";"206859859";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901536.391975233 6441700.73293974))";"206861134";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901528.656580753 6441726.70683185))";"206861135";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901158.609822295 6442022.13456086))";"206862041";;amenity#shelter;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((900376.663831134 6443333.95215397))";"206863063";Route de la Balmette;highway#tertiary;http
"MULTIPOINT ((900387.052323883 6443654.66735385))";"206863064";Route de la Balmette;highway#tertiary;http
"MULTIPOINT ((900959.211580937 6445208.45040905))";"206864888";Avenue du Général de Gaulle;highway#tertiary;http
"MULTIPOINT ((901012.832844586 6444453.92192955))";"206864889";Rue de l'Adret;highway#tertiary;http
"MULTIPOINT ((901127.924715099 6432001.63605637))";"2093933603";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901206.242326613 6432097.73413632))";"2093933605";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901238.024311307 6432137.21071334))";"2093933607";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901275.136251402 6432182.63829858))";"2093933611";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901318.745583555 6432236.94398811))";"2093933614";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901836.317672992 6432304.82565909))";"2093933621";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901770.29702395 6432350.57946048))";"2093933625";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901446.181899882 6432380.19533168))";"2093933628";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901714.025578333 6432392.53831509))";"2093933629";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901652.276657641 6432440.43199864))";"2093933632";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901508.361655364 6432445.66038369))";"2093933634";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
"MULTIPOINT ((901584.077813774 6432451.22404282))";"2093933636";;power#pole;http://purl.org/choucas.ign.fr/oor#infrastructure_électricité
